Req_ID,Veh_ID,Tile_name,Tx1,P1,Pr1,Tx2,P2,Total delay,Distance
127,3,"(10, 10)_6_6_pcd",0.0,2.5398654471630995e-07,0.0008,9.8304e-05,2.5398654471630995e-07,0.0008988119730894327,76.19596341489299
128,4,"(10, 10)_3_9_osm",0.0,3.777628867198859e-07,0.0008,9.8304e-05,3.777628867198859e-07,0.0008990595257734399,113.32886601596577
128,4,"(10, 10)_3_9_pcd",0.0,3.777628867198859e-07,0.0008,9.8304e-05,3.777628867198859e-07,0.0008990595257734399,113.32886601596577
129,5,"(10, 10)_8_7_osm",0.0,2.700149572022428e-07,0.0008,9.8304e-05,2.700149572022428e-07,0.0008988440299144046,81.00448716067284
129,5,"(10, 10)_8_7_pcd",0.0,2.700149572022428e-07,0.0008,9.8304e-05,2.700149572022428e-07,0.0008988440299144046,81.00448716067284
130,6,"(10, 10)_2_8_pcd",0.0,3.746677343836766e-07,0.0008,9.8304e-05,3.746677343836766e-07,0.0008990533354687674,112.40032031510297
131,2,"(10, 10)_8_7_osm",0.0,1.8761709489487226e-07,0.0008,9.8304e-05,1.8761709489487226e-07,0.0008986792341897897,56.28512846846168
131,2,"(10, 10)_8_7_pcd",0.0,1.8761709489487226e-07,0.0008,9.8304e-05,1.8761709489487226e-07,0.0008986792341897897,56.28512846846168
132,3,"(10, 10)_6_5_osm",0.0,2.736379669780497e-07,0.0008,9.8304e-05,2.736379669780497e-07,0.0008988512759339561,82.09139009341492
132,3,"(10, 10)_6_5_pcd",0.0,2.736379669780497e-07,0.0008,9.8304e-05,2.736379669780497e-07,0.0008988512759339561,82.09139009341492
133,4,"(10, 10)_3_9_pcd",0.0,3.77741429555202e-07,0.0008,9.8304e-05,3.77741429555202e-07,0.0008990594828591105,113.32242886656059
134,5,"(10, 10)_9_7_osm",0.0,3.0434481122075766e-07,0.0008,9.8304e-05,3.0434481122075766e-07,0.0008989126896224415,91.3034433662273
134,5,"(10, 10)_9_7_pcd",0.0,3.0434481122075766e-07,0.0008,9.8304e-05,3.0434481122075766e-07,0.0008989126896224415,91.3034433662273
135,6,"(10, 10)_2_8_osm",0.0,3.760651439663441e-07,0.0008,9.8304e-05,3.760651439663441e-07,0.0008990561302879328,112.81954318990324
136,2,"(10, 10)_8_7_pcd",0.0,2.3268551126946272e-07,0.0008,9.8304e-05,2.3268551126946272e-07,0.000898769371022539,69.80565338083882
137,3,"(10, 10)_7_5_osm",0.0,2.999271100426838e-07,0.0008,9.8304e-05,2.999271100426838e-07,0.0008989038542200853,89.97813301280515
137,3,"(10, 10)_7_5_pcd",0.0,2.999271100426838e-07,0.0008,9.8304e-05,2.999271100426838e-07,0.0008989038542200853,89.97813301280515
138,4,"(10, 10)_3_9_osm",0.0,3.7573942306213693e-07,0.0008,9.8304e-05,3.7573942306213693e-07,0.0008990554788461243,112.72182691864109
139,5,"(10, 10)_9_7_pcd",0.0,3.4166042169250285e-07,0.0008,9.8304e-05,3.4166042169250285e-07,0.0008989873208433851,102.49812650775085
140,6,"(10, 10)_2_8_osm",0.0,3.7374505889746173e-07,0.0008,9.8304e-05,3.7374505889746173e-07,0.0008990514901177949,112.12351766923852
140,6,"(10, 10)_2_8_pcd",0.0,3.7374505889746173e-07,0.0008,9.8304e-05,3.7374505889746173e-07,0.0008990514901177949,112.12351766923852
141,2,"(10, 10)_8_7_osm",0.0,2.762349949378848e-07,0.0008,9.8304e-05,2.762349949378848e-07,0.0008988564699898759,82.87049848136543
142,3,"(10, 10)_7_5_pcd",0.0,3.309687914316883e-07,0.0008,9.8304e-05,3.309687914316883e-07,0.0008989659375828635,99.29063742950649
143,4,"(10, 10)_3_9_osm",0.0,3.7404199251285654e-07,0.0008,9.8304e-05,3.7404199251285654e-07,0.0008990520839850259,112.21259775385695
143,4,"(10, 10)_3_9_pcd",0.0,3.7404199251285654e-07,0.0008,9.8304e-05,3.7404199251285654e-07,0.0008990520839850259,112.21259775385695
144,5,"(10, 10)_9_6_osm",0.0,3.7009594377522876e-07,0.0008,9.8304e-05,3.7009594377522876e-07,0.0008990441918875505,111.02878313256863
144,5,"(10, 10)_9_6_pcd",0.0,3.7009594377522876e-07,0.0008,9.8304e-05,3.7009594377522876e-07,0.0008990441918875505,111.02878313256863
145,6,"(10, 10)_2_8_pcd",0.0,3.533415342357177e-07,0.0008,9.8304e-05,3.533415342357177e-07,0.0008990106830684715,106.0024602707153
146,2,"(10, 10)_9_7_osm",0.0,3.15518697951946e-07,0.0008,9.8304e-05,3.15518697951946e-07,0.000898935037395904,94.6556093855838
146,2,"(10, 10)_9_7_pcd",0.0,3.15518697951946e-07,0.0008,9.8304e-05,3.15518697951946e-07,0.000898935037395904,94.6556093855838
147,3,"(10, 10)_8_5_osm",0.0,3.6451730020460884e-07,0.0008,9.8304e-05,3.6451730020460884e-07,0.0008990330346004093,109.35519006138266
147,3,"(10, 10)_8_5_pcd",0.0,3.6451730020460884e-07,0.0008,9.8304e-05,3.6451730020460884e-07,0.0008990330346004093,109.35519006138266
148,4,"(10, 10)_2_8_osm",0.0,3.7351255843494123e-07,0.0008,9.8304e-05,3.7351255843494123e-07,0.00089905102511687,112.05376753048238
148,4,"(10, 10)_2_8_pcd",0.0,3.7351255843494123e-07,0.0008,9.8304e-05,3.7351255843494123e-07,0.00089905102511687,112.05376753048238
149,5,"(10, 10)_9_6_pcd",0.0,3.846704159524194e-07,0.0008,9.8304e-05,3.846704159524194e-07,0.0008990733408319049,115.40112478572581
150,6,"(10, 10)_3_8_osm",0.0,3.2708892780192037e-07,0.0008,9.8304e-05,3.2708892780192037e-07,0.0008989581778556039,98.1266783405761
150,6,"(10, 10)_3_8_pcd",0.0,3.2708892780192037e-07,0.0008,9.8304e-05,3.2708892780192037e-07,0.0008989581778556039,98.1266783405761
151,2,"(10, 10)_9_7_pcd",0.0,3.43925523247353e-07,0.0008,9.8304e-05,3.43925523247353e-07,0.0008989918510464947,103.1776569742059
152,3,"(10, 10)_8_5_pcd",0.0,3.967013754765022e-07,0.0008,9.8304e-05,3.967013754765022e-07,0.0008990974027509531,119.01041264295066
153,4,"(10, 10)_2_8_pcd",0.0,3.752504628741546e-07,0.0008,9.8304e-05,3.752504628741546e-07,0.0008990545009257483,112.57513886224638
154,5,"(10, 10)_9_6_osm",0.0,3.9385429781055136e-07,0.0008,9.8304e-05,3.9385429781055136e-07,0.0008990917085956212,118.15628934316541
155,6,"(10, 10)_3_8_pcd",0.0,2.950367557331509e-07,0.0008,9.8304e-05,2.950367557331509e-07,0.0008988940735114662,88.51102671994528
156,2,"(10, 10)_9_6_osm",0.0,3.7676038592594075e-07,0.0008,9.8304e-05,3.7676038592594075e-07,0.000899057520771852,113.02811577778223
156,2,"(10, 10)_9_6_pcd",0.0,3.7676038592594075e-07,0.0008,9.8304e-05,3.7676038592594075e-07,0.000899057520771852,113.02811577778223
157,3,"(10, 10)_8_5_osm",0.0,4.1797171566563423e-07,0.0008,9.8304e-05,4.1797171566563423e-07,0.0008991399434313314,125.39151469969026
158,5,"(10, 10)_9_6_osm",0.0,3.936147484747238e-07,0.0008,9.8304e-05,3.936147484747238e-07,0.0008990912294969494,118.08442454241714
158,5,"(10, 10)_9_6_pcd",0.0,3.936147484747238e-07,0.0008,9.8304e-05,3.936147484747238e-07,0.0008990912294969494,118.08442454241714
159,6,"(10, 10)_3_8_osm",0.0,2.549243042962869e-07,0.0008,9.8304e-05,2.549243042962869e-07,0.0008988138486085926,76.47729128888606
160,7,"(10, 10)_7_8_osm",0.0,1.8001500825738847e-07,0.0008,9.8304e-05,1.8001500825738847e-07,0.0008986640300165147,54.00450247721654
160,7,"(10, 10)_7_8_pcd",0.0,1.8001500825738847e-07,0.0008,9.8304e-05,1.8001500825738847e-07,0.0008986640300165147,54.00450247721654
161,3,"(10, 10)_9_5_osm",0.0,4.2905073419105274e-07,0.0008,9.8304e-05,4.2905073419105274e-07,0.0008991621014683822,128.71522025731582
161,3,"(10, 10)_9_5_pcd",0.0,4.2905073419105274e-07,0.0008,9.8304e-05,4.2905073419105274e-07,0.0008991621014683822,128.71522025731582
162,5,"(10, 10)_9_6_pcd",0.0,3.930818628062726e-07,0.0008,9.8304e-05,3.930818628062726e-07,0.0008990901637256126,117.92455884188179
163,6,"(10, 10)_4_8_osm",0.0,2.1109006456624858e-07,0.0008,9.8304e-05,2.1109006456624858e-07,0.0008987261801291325,63.32701936987458
163,6,"(10, 10)_4_8_pcd",0.0,2.1109006456624858e-07,0.0008,9.8304e-05,2.1109006456624858e-07,0.0008987261801291325,63.32701936987458
164,7,"(10, 10)_7_8_pcd",0.0,1.82947644437451e-07,0.0008,9.8304e-05,1.82947644437451e-07,0.000898669895288875,54.8842933312353
165,8,"(10, 10)_9_7_osm",0.0,3.7326781372305037e-07,0.0008,9.8304e-05,3.7326781372305037e-07,0.0008990505356274461,111.9803441169151
165,8,"(10, 10)_9_7_pcd",0.0,3.7326781372305037e-07,0.0008,9.8304e-05,3.7326781372305037e-07,0.0008990505356274461,111.9803441169151
166,3,"(10, 10)_9_5_pcd",0.0,4.3618942441418605e-07,0.0008,9.8304e-05,4.3618942441418605e-07,0.0008991763788488285,130.85682732425582
167,5,"(10, 10)_9_6_osm",0.0,3.9401436671672373e-07,0.0008,9.8304e-05,3.9401436671672373e-07,0.0008990920287334335,118.20431001501711
168,6,"(10, 10)_4_8_pcd",0.0,1.7965312108343072e-07,0.0008,9.8304e-05,1.7965312108343072e-07,0.000898663306242167,53.89593632502922
169,7,"(10, 10)_7_8_osm",0.0,1.9155992276126788e-07,0.0008,9.8304e-05,1.9155992276126788e-07,0.0008986871198455225,57.467976828380365
170,8,"(10, 10)_9_7_pcd",0.0,3.680282654182648e-07,0.0008,9.8304e-05,3.680282654182648e-07,0.0008990400565308366,110.40847962547944
171,3,"(10, 10)_9_5_osm",0.0,4.3110448272486093e-07,0.0008,9.8304e-05,4.3110448272486093e-07,0.0008991662089654497,129.33134481745827
172,6,"(10, 10)_4_8_osm",0.0,1.6286093110300302e-07,0.0008,9.8304e-05,1.6286093110300302e-07,0.0008986297218622062,48.858279330900906
173,7,"(10, 10)_7_8_osm",0.0,2.0484543670759653e-07,0.0008,9.8304e-05,2.0484543670759653e-07,0.0008987136908734152,61.45363101227896
173,7,"(10, 10)_7_8_pcd",0.0,2.0484543670759653e-07,0.0008,9.8304e-05,2.0484543670759653e-07,0.0008987136908734152,61.45363101227896
174,8,"(10, 10)_9_7_osm",0.0,3.544190709978506e-07,0.0008,9.8304e-05,3.544190709978506e-07,0.0008990128381419958,106.32572129935518
175,9,"(10, 10)_4_7_osm",0.0,1.4254763302411247e-07,0.0008,9.8304e-05,1.4254763302411247e-07,0.0008985890952660482,42.76428990723374
175,9,"(10, 10)_4_7_pcd",0.0,1.4254763302411247e-07,0.0008,9.8304e-05,1.4254763302411247e-07,0.0008985890952660482,42.76428990723374
176,3,"(10, 10)_9_5_osm",0.0,4.2285491963825214e-07,0.0008,9.8304e-05,4.2285491963825214e-07,0.0008991497098392766,126.85647589147564
176,3,"(10, 10)_9_5_pcd",0.0,4.2285491963825214e-07,0.0008,9.8304e-05,4.2285491963825214e-07,0.0008991497098392766,126.85647589147564
177,6,"(10, 10)_4_8_osm",0.0,1.6071175558068196e-07,0.0008,9.8304e-05,1.6071175558068196e-07,0.0008986254235111615,48.21352667420459
177,6,"(10, 10)_4_8_pcd",0.0,1.6071175558068196e-07,0.0008,9.8304e-05,1.6071175558068196e-07,0.0008986254235111615,48.21352667420459
178,7,"(10, 10)_7_9_osm",0.0,2.2291191257289627e-07,0.0008,9.8304e-05,2.2291191257289627e-07,0.0008987498238251459,66.87357377186888
178,7,"(10, 10)_7_9_pcd",0.0,2.2291191257289627e-07,0.0008,9.8304e-05,2.2291191257289627e-07,0.0008987498238251459,66.87357377186888
179,8,"(10, 10)_9_7_osm",0.0,3.3292310408565984e-07,0.0008,9.8304e-05,3.3292310408565984e-07,0.0008989698462081715,99.87693122569794
179,8,"(10, 10)_9_7_pcd",0.0,3.3292310408565984e-07,0.0008,9.8304e-05,3.3292310408565984e-07,0.0008989698462081715,99.87693122569794
180,9,"(10, 10)_4_8_osm",0.0,1.4654599395121175e-07,0.0008,9.8304e-05,1.4654599395121175e-07,0.0008985970919879025,43.96379818536352
180,9,"(10, 10)_4_8_pcd",0.0,1.4654599395121175e-07,0.0008,9.8304e-05,1.4654599395121175e-07,0.0008985970919879025,43.96379818536352
181,3,"(10, 10)_9_6_osm",0.0,4.1510633271893065e-07,0.0008,9.8304e-05,4.1510633271893065e-07,0.0008991342126654379,124.5318998156792
181,3,"(10, 10)_9_6_pcd",0.0,4.1510633271893065e-07,0.0008,9.8304e-05,4.1510633271893065e-07,0.0008991342126654379,124.5318998156792
182,6,"(10, 10)_4_8_pcd",0.0,1.5977031539958532e-07,0.0008,9.8304e-05,1.5977031539958532e-07,0.0008986235406307992,47.931094619875594
183,7,"(10, 10)_7_9_pcd",0.0,2.3006115864638366e-07,0.0008,9.8304e-05,2.3006115864638366e-07,0.0008987641223172927,69.0183475939151
184,8,"(10, 10)_9_7_pcd",0.0,3.0541736660783346e-07,0.0008,9.8304e-05,3.0541736660783346e-07,0.0008989148347332158,91.62520998235003
185,9,"(10, 10)_4_8_pcd",0.0,1.5511805616594192e-07,0.0008,9.8304e-05,1.5511805616594192e-07,0.0008986142361123319,46.53541684978258
186,10,"(10, 10)_4_7_osm",0.0,1.4254763302411247e-07,0.0008,9.8304e-05,1.4254763302411247e-07,0.0008985890952660482,42.76428990723374
186,10,"(10, 10)_4_7_pcd",0.0,1.4254763302411247e-07,0.0008,9.8304e-05,1.4254763302411247e-07,0.0008985890952660482,42.76428990723374
187,6,"(10, 10)_4_8_osm",0.0,1.5911402651349916e-07,0.0008,9.8304e-05,1.5911402651349916e-07,0.0008986222280530271,47.734207954049744
188,7,"(10, 10)_7_9_osm",0.0,2.3512213950084379e-07,0.0008,9.8304e-05,2.3512213950084379e-07,0.0008987742442790018,70.53664185025313
189,8,"(10, 10)_8_7_osm",0.0,2.731425421506329e-07,0.0008,9.8304e-05,2.731425421506329e-07,0.0008988502850843014,81.94276264518986
189,8,"(10, 10)_8_7_pcd",0.0,2.731425421506329e-07,0.0008,9.8304e-05,2.731425421506329e-07,0.0008988502850843014,81.94276264518986
190,9,"(10, 10)_4_8_osm",0.0,1.758618394885358e-07,0.0008,9.8304e-05,1.758618394885358e-07,0.000898655723678977,52.758551846560735
191,10,"(10, 10)_4_7_pcd",0.0,1.4254763302411247e-07,0.0008,9.8304e-05,1.4254763302411247e-07,0.0008985890952660482,42.76428990723374
192,6,"(10, 10)_4_8_osm",0.0,1.5243358133592844e-07,0.0008,9.8304e-05,1.5243358133592844e-07,0.0008986088671626718,45.730074400778534
192,6,"(10, 10)_4_8_pcd",0.0,1.5243358133592844e-07,0.0008,9.8304e-05,1.5243358133592844e-07,0.0008986088671626718,45.730074400778534
193,7,"(10, 10)_7_9_osm",0.0,2.3095330243410738e-07,0.0008,9.8304e-05,2.3095330243410738e-07,0.0008987659066048683,69.28599073023221
193,7,"(10, 10)_7_9_pcd",0.0,2.3095330243410738e-07,0.0008,9.8304e-05,2.3095330243410738e-07,0.0008987659066048683,69.28599073023221
194,8,"(10, 10)_8_7_pcd",0.0,2.3366011808796942e-07,0.0008,9.8304e-05,2.3366011808796942e-07,0.000898771320236176,70.09803542639082
195,9,"(10, 10)_4_8_osm",0.0,2.0098894924839585e-07,0.0008,9.8304e-05,2.0098894924839585e-07,0.0008987059778984967,60.29668477451875
195,9,"(10, 10)_4_8_pcd",0.0,2.0098894924839585e-07,0.0008,9.8304e-05,2.0098894924839585e-07,0.0008987059778984967,60.29668477451875
196,10,"(10, 10)_4_7_osm",0.0,1.4254763302411247e-07,0.0008,9.8304e-05,1.4254763302411247e-07,0.0008985890952660482,42.76428990723374
197,6,"(10, 10)_4_8_pcd",0.0,1.4159798924133505e-07,0.0008,9.8304e-05,1.4159798924133505e-07,0.0008985871959784826,42.47939677240051
198,7,"(10, 10)_7_9_pcd",0.0,2.2517035807862313e-07,0.0008,9.8304e-05,2.2517035807862313e-07,0.0008987543407161573,67.55110742358694
199,8,"(10, 10)_8_7_osm",0.0,2.0120167286918408e-07,0.0008,9.8304e-05,2.0120167286918408e-07,0.0008987064033457384,60.36050186075523
200,9,"(10, 10)_4_8_pcd",0.0,2.3383284456668946e-07,0.0008,9.8304e-05,2.3383284456668946e-07,0.0008987716656891335,70.14985337000684
201,10,"(10, 10)_4_7_osm",0.0,1.4254763302411247e-07,0.0008,9.8304e-05,1.4254763302411247e-07,0.0008985890952660482,42.76428990723374
201,10,"(10, 10)_4_7_pcd",0.0,1.4254763302411247e-07,0.0008,9.8304e-05,1.4254763302411247e-07,0.0008985890952660482,42.76428990723374
202,6,"(10, 10)_5_8_osm",0.0,1.2536876266312671e-07,0.0008,9.8304e-05,1.2536876266312671e-07,0.0008985547375253263,37.610628798938016
202,6,"(10, 10)_5_8_pcd",0.0,1.2536876266312671e-07,0.0008,9.8304e-05,1.2536876266312671e-07,0.0008985547375253263,37.610628798938016
203,7,"(10, 10)_7_9_osm",0.0,2.1485046886547645e-07,0.0008,9.8304e-05,2.1485046886547645e-07,0.000898733700937731,64.45514065964294
204,8,"(10, 10)_8_7_osm",0.0,1.8208316980042703e-07,0.0008,9.8304e-05,1.8208316980042703e-07,0.0008986681663396009,54.62495094012811
204,8,"(10, 10)_8_7_pcd",0.0,1.8208316980042703e-07,0.0008,9.8304e-05,1.8208316980042703e-07,0.0008986681663396009,54.62495094012811
205,9,"(10, 10)_3_8_osm",0.0,2.730982483964331e-07,0.0008,9.8304e-05,2.730982483964331e-07,0.000898850196496793,81.92947451892994
205,9,"(10, 10)_3_8_pcd",0.0,2.730982483964331e-07,0.0008,9.8304e-05,2.730982483964331e-07,0.000898850196496793,81.92947451892994
206,10,"(10, 10)_4_8_osm",0.0,1.4641036771521692e-07,0.0008,9.8304e-05,1.4641036771521692e-07,0.0008985968207354305,43.92311031456507
206,10,"(10, 10)_4_8_pcd",0.0,1.4641036771521692e-07,0.0008,9.8304e-05,1.4641036771521692e-07,0.0008985968207354305,43.92311031456507
207,6,"(10, 10)_5_8_pcd",0.0,1.1015854006354055e-07,0.0008,9.8304e-05,1.1015854006354055e-07,0.0008985243170801272,33.04756201906216
208,7,"(10, 10)_7_8_osm",0.0,1.9913024873691666e-07,0.0008,9.8304e-05,1.9913024873691666e-07,0.0008987022604974739,59.739074621075
208,7,"(10, 10)_7_8_pcd",0.0,1.9913024873691666e-07,0.0008,9.8304e-05,1.9913024873691666e-07,0.0008987022604974739,59.739074621075
209,8,"(10, 10)_7_7_osm",0.0,1.5616431958954794e-07,0.0008,9.8304e-05,1.5616431958954794e-07,0.0008986163286391792,46.84929587686438
209,8,"(10, 10)_7_7_pcd",0.0,1.5616431958954794e-07,0.0008,9.8304e-05,1.5616431958954794e-07,0.0008986163286391792,46.84929587686438
210,9,"(10, 10)_3_8_pcd",0.0,3.200912658576238e-07,0.0008,9.8304e-05,3.200912658576238e-07,0.0008989441825317154,96.02737975728715
211,10,"(10, 10)_4_8_pcd",0.0,1.397994668776314e-07,0.0008,9.8304e-05,1.397994668776314e-07,0.0008985835989337552,41.93984006328942
212,6,"(10, 10)_5_8_osm",0.0,8.89123798353831e-08,0.0008,9.8304e-05,8.89123798353831e-08,0.0008984818247596708,26.673713950614932
213,7,"(10, 10)_6_8_osm",0.0,1.7753067758461486e-07,0.0008,9.8304e-05,1.7753067758461486e-07,0.0008986590613551693,53.25920327538446
213,7,"(10, 10)_6_8_pcd",0.0,1.7753067758461486e-07,0.0008,9.8304e-05,1.7753067758461486e-07,0.0008986590613551693,53.25920327538446
214,8,"(10, 10)_7_7_pcd",0.0,1.2913072412054896e-07,0.0008,9.8304e-05,1.2913072412054896e-07,0.0008985622614482411,38.739217236164684
215,9,"(10, 10)_2_8_osm",0.0,3.727541035947005e-07,0.0008,9.8304e-05,3.727541035947005e-07,0.0008990495082071894,111.82623107841016
215,9,"(10, 10)_2_8_pcd",0.0,3.727541035947005e-07,0.0008,9.8304e-05,3.727541035947005e-07,0.0008990495082071894,111.82623107841016
216,10,"(10, 10)_5_8_osm",0.0,1.258712352644182e-07,0.0008,9.8304e-05,1.258712352644182e-07,0.0008985557424705288,37.76137057932546
216,10,"(10, 10)_5_8_pcd",0.0,1.258712352644182e-07,0.0008,9.8304e-05,1.258712352644182e-07,0.0008985557424705288,37.76137057932546
217,6,"(10, 10)_5_8_osm",0.0,7.618450502332204e-08,0.0008,9.8304e-05,7.618450502332204e-08,0.0008984563690100468,22.855351506996612
217,6,"(10, 10)_5_8_pcd",0.0,7.618450502332204e-08,0.0008,9.8304e-05,7.618450502332204e-08,0.0008984563690100468,22.855351506996612
218,7,"(10, 10)_6_8_pcd",0.0,1.6807379967542726e-07,0.0008,9.8304e-05,1.6807379967542726e-07,0.0008986401475993508,50.42213990262818
219,8,"(10, 10)_7_7_osm",0.0,1.1335908032325645e-07,0.0008,9.8304e-05,1.1335908032325645e-07,0.0008985307181606465,34.007724096976936
220,9,"(10, 10)_2_8_pcd",0.0,4.3187329423563265e-07,0.0008,9.8304e-05,4.3187329423563265e-07,0.0008991677465884713,129.5619882706898
221,10,"(10, 10)_5_8_pcd",0.0,1.0766346213808727e-07,0.0008,9.8304e-05,1.0766346213808727e-07,0.0008985193269242761,32.29903864142618
222,6,"(10, 10)_6_8_osm",0.0,7.235062111121348e-08,0.0008,9.8304e-05,7.235062111121348e-08,0.0008984487012422224,21.705186333364043
222,6,"(10, 10)_6_8_pcd",0.0,7.235062111121348e-08,0.0008,9.8304e-05,7.235062111121348e-08,0.0008984487012422224,21.705186333364043
223,7,"(10, 10)_6_8_osm",0.0,1.6645390120665748e-07,0.0008,9.8304e-05,1.6645390120665748e-07,0.0008986369078024134,49.93617036199724
224,8,"(10, 10)_7_7_osm",0.0,9.237366384886121e-08,0.0008,9.8304e-05,9.237366384886121e-08,0.0008984887473276977,27.712099154658365
224,8,"(10, 10)_7_7_pcd",0.0,9.237366384886121e-08,0.0008,9.8304e-05,9.237366384886121e-08,0.0008984887473276977,27.712099154658365
225,9,"(10, 10)_1_8_osm",0.0,4.902306629308543e-07,0.0008,9.8304e-05,4.902306629308543e-07,0.0008992844613258617,147.0691988792563
225,9,"(10, 10)_1_8_pcd",0.0,4.902306629308543e-07,0.0008,9.8304e-05,4.902306629308543e-07,0.0008992844613258617,147.0691988792563
226,10,"(10, 10)_5_8_osm",0.0,8.594934014465678e-08,0.0008,9.8304e-05,8.594934014465678e-08,0.0008984758986802893,25.784802043397033
227,6,"(10, 10)_6_8_pcd",0.0,7.893745215967946e-08,0.0008,9.8304e-05,7.893745215967946e-08,0.0008984618749043194,23.68123564790384
228,7,"(10, 10)_6_8_osm",0.0,1.5839537943466148e-07,0.0008,9.8304e-05,1.5839537943466148e-07,0.0008986207907588694,47.518613830398444
228,7,"(10, 10)_6_8_pcd",0.0,1.5839537943466148e-07,0.0008,9.8304e-05,1.5839537943466148e-07,0.0008986207907588694,47.518613830398444
229,8,"(10, 10)_6_7_osm",0.0,7.878704406126473e-08,0.0008,9.8304e-05,7.878704406126473e-08,0.0008984615740881226,23.636113218379418
229,8,"(10, 10)_6_7_pcd",0.0,7.878704406126473e-08,0.0008,9.8304e-05,7.878704406126473e-08,0.0008984615740881226,23.636113218379418
230,9,"(10, 10)_1_8_pcd",0.0,5.481337867352231e-07,0.0008,9.8304e-05,5.481337867352231e-07,0.0008994002675734705,164.4401360205669
231,10,"(10, 10)_5_8_osm",0.0,7.538371631357133e-08,0.0008,9.8304e-05,7.538371631357133e-08,0.0008984547674326272,22.6151148940714
231,10,"(10, 10)_5_8_pcd",0.0,7.538371631357133e-08,0.0008,9.8304e-05,7.538371631357133e-08,0.0008984547674326272,22.6151148940714
232,6,"(10, 10)_7_7_osm",0.0,8.686056089987367e-08,0.0008,9.8304e-05,8.686056089987367e-08,0.0008984777211217997,26.058168269962103
232,6,"(10, 10)_7_7_pcd",0.0,8.686056089987367e-08,0.0008,9.8304e-05,8.686056089987367e-08,0.0008984777211217997,26.058168269962103
233,7,"(10, 10)_6_8_pcd",0.0,1.4396404552150954e-07,0.0008,9.8304e-05,1.4396404552150954e-07,0.0008985919280910432,43.189213656452864
234,8,"(10, 10)_6_7_pcd",0.0,7.175503817185277e-08,0.0008,9.8304e-05,7.175503817185277e-08,0.0008984475100763438,21.52651145155583
235,9,"(10, 10)_0_9_osm",0.0,6.081133889266951e-07,0.0008,9.8304e-05,6.081133889266951e-07,0.0008995202267778533,182.43401667800853
235,9,"(10, 10)_0_9_pcd",0.0,6.081133889266951e-07,0.0008,9.8304e-05,6.081133889266951e-07,0.0008995202267778533,182.43401667800853
236,10,"(10, 10)_6_8_osm",0.0,7.248795094038785e-08,0.0008,9.8304e-05,7.248795094038785e-08,0.0008984489759018807,21.746385282116353
236,10,"(10, 10)_6_8_pcd",0.0,7.248795094038785e-08,0.0008,9.8304e-05,7.248795094038785e-08,0.0008984489759018807,21.746385282116353
237,6,"(10, 10)_7_7_pcd",0.0,9.517832680694195e-08,0.0008,9.8304e-05,9.517832680694195e-08,0.000898494356653614,28.553498042082584
238,7,"(10, 10)_6_8_osm",0.0,1.3163164516736734e-07,0.0008,9.8304e-05,1.3163164516736734e-07,0.0008985672632903348,39.4894935502102
239,8,"(10, 10)_6_7_osm",0.0,7.174283158890948e-08,0.0008,9.8304e-05,7.174283158890948e-08,0.0008984474856631779,21.522849476672846
240,9,"(10, 10)_0_9_pcd",0.0,6.665439952743285e-07,0.0008,9.8304e-05,6.665439952743285e-07,0.0008996370879905488,199.96319858229853
