Time,Vehicle ID,X,Y,Lat,Long,Speed,tile_name,matrix_indices,row_number
17,8,1470.0620809450347,411.2801296182827,36.90735046107485,-1.185914279833861,4.893753526332572,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",158
17,9,1307.8978374983797,470.8870830642514,36.90589420628441,-1.1853742527446438,16.030824425211176,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",159
18,0,1388.0142880677774,431.0097171380725,36.90661359076002,-1.1857353396642238,0.8869092407184285,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",160
18,10,1376.55,441.02,36.90651067943466,-1.1856447563349468,0.0,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",161
18,11,1359.2372357382162,387.8236836210408,36.90635480393703,-1.1861255961830577,13.61340319226493,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",162
18,12,1365.3533120937752,413.3460884631572,36.90640991579777,-1.1858948849914452,8.456776496069505,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",163
18,13,1518.85477313307,338.7070682514773,36.907788254555705,-1.1865707611921013,9.114405439957045,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",164
18,14,1396.2391600632243,419.11312522541664,36.90668739082975,-1.185842955337744,8.485443687508814,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",165
18,16,1349.424956784315,315.81529591239024,36.90626617432555,-1.1867765708535536,3.6955485888523993,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",166
18,17,1381.580097481729,360.6785953848967,36.90655531686088,-1.1863711731011295,1.863184196641669,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",167
18,18,1426.3405813953489,461.2947674418604,36.90695806704857,-1.185461788610867,0.0,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",168
18,2,1432.6680846257702,472.6650619625628,36.90701498183473,-1.1853590307766586,5.688665412616479,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",169
18,3,1377.3880781399737,245.21918252092647,36.90651687623885,-1.1874150355385211,29.427155654717744,"['(10, 10)_2_0_osm', '(10, 10)_2_0_pcd']","(2, 0)",170
18,4,1382.1908166961384,436.04513004252505,36.90656131494324,-1.1856897736836916,0.0242182116244925,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",171
18,5,1477.4113876336066,404.9018954118472,36.90741643381377,-1.1859719969798974,6.271868971447088,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",172
18,6,1355.8672388182372,449.1804106117136,36.90632494952489,-1.1855708350267635,13.843516234693816,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",173
18,7,1439.450591492725,489.4491414269196,36.90707602049794,-1.1852073289373095,7.068411831239797,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",174
18,8,1463.255763792193,412.3364175978464,36.90728932965737,-1.1859046831841402,7.108293935699172,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",175
18,9,1291.159390434871,477.62731647217737,36.905743897069634,-1.1853131985258358,18.045802563917825,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",176
19,0,1387.889399284515,431.117527113367,36.90661246966404,-1.1857343640789966,0.1649620348039863,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",177
19,10,1376.55,441.02,36.90651067943466,-1.1856447563349468,0.0,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",178
19,11,1364.027069359144,400.6453685856455,36.906397916343536,-1.1860097056025387,13.684931383477494,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",179
19,12,1361.9147466576717,404.1415510530749,36.90637896591482,-1.1859780814852112,9.824251899914817,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",180
19,14,1394.3916413404468,428.79325223907983,36.90667086104344,-1.18575542277207,10.426732597523367,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",181
19,16,1355.2283480895808,313.79157905134304,36.906318290229535,-1.186794907400531,6.14627021921333,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",182
19,17,1377.423541063337,362.1604014986366,36.90651799016081,-1.1863577473599112,4.41208811935503,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",183
19,18,1428.2317622822868,462.6424627673577,36.906975063963536,-1.185449616758631,2.248031110316515,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",184
19,19,1412.38,395.79,36.90683221940069,-1.186053934703708,0.0,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",185
19,2,1432.2210991302488,471.5591735453565,36.90701095922308,-1.1853690262779852,1.1931485338618586,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",186
19,3,1383.134281887225,271.7760213916636,36.90656867291644,-1.1871749693140747,27.19131899149,"['(10, 10)_2_0_osm', '(10, 10)_2_0_pcd']","(2, 0)",187
19,4,1382.1804603967405,436.0540914118002,36.90656122197743,-1.1856896925913731,0.0136956775715109,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",188
19,5,1484.8463323087428,401.9309584189605,36.907483198957046,-1.1859989086552896,8.006629582672007,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",189
19,6,1365.252228574836,445.6285999212531,36.9064092271723,-1.1856030118209515,10.034628483650351,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",190
19,7,1436.578948680127,482.3409447424656,36.90705017735202,-1.1852715759300372,7.665981578325855,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",191
19,8,1453.9555655651664,410.9824027314588,36.90720578027165,-1.1859168615101152,9.529076747918284,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",192
19,9,1274.494811912209,484.38567587876366,36.90559425152926,-1.185251980935185,17.982927930061734,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",193
20,0,1387.8633406537135,431.140022170726,36.9066122357421,-1.1857341605185598,0.0344201028228485,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",194
20,10,1376.55,441.02,36.90651067943466,-1.1856447563349468,0.0,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",195
20,11,1368.7905828682922,413.3965984555271,36.90644079183677,-1.1858944518330556,13.609732754002296,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",196
20,12,1357.6593435292318,392.7504584539796,36.906340663821126,-1.1860810414575598,12.158021432580425,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",197
20,14,1398.1027156802295,439.6318959314155,36.90670426985519,-1.185657453842098,12.896973017644877,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",198
20,16,1362.8920894356002,311.11913430915035,36.906387112545126,-1.186819121958522,8.116534406365826,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",199
20,17,1371.1818212072108,364.3855652428688,36.90646193828213,-1.1863375865089434,6.625440689246169,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",200
20,18,1432.6053275149754,464.2746376394339,36.907014361129335,-1.1854348898392522,4.597130574611947,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",201
20,19,1410.7757446808512,393.7431914893617,36.90681779507129,-1.1860724293301346,2.6,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",202
20,2,1431.8953960267045,470.7533503290176,36.90700802808296,-1.185376309659258,0.8694066907359707,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",203
20,20,1419.613752162092,384.7673700023199,36.90689712255946,-1.18615364195919,0.0,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",204
20,3,1388.0109027724288,293.9227483613813,36.90661262841876,-1.1869747698055673,22.69131899149,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",205
20,4,1382.178190678715,436.0560554127037,36.90656120160276,-1.1856896748189338,0.0030015862864754,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",206
20,5,1494.3894204324506,398.1170129084476,36.907568895042616,-1.1860334565556865,10.27637802000679,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",207
20,6,1370.4285469318402,443.6695884194337,36.906455710756,-1.1856207590256178,5.534628483650351,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",208
20,7,1435.3928869246647,479.4065051004651,36.90703950348204,-1.1852980986752175,3.165981578325855,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",209
20,8,1448.926488817248,411.078111804516,36.9071606066163,-1.1859159617962274,5.029076747918285,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",210
20,9,1257.9596272301767,491.09015786292815,36.90544576793598,-1.185191251349101,17.84277100284587,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",211
21,0,1387.8536763435254,431.1483648658456,36.90661214898796,-1.1857340850245244,0.0127653119196627,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",212
21,10,1376.55,441.02,36.90651067943466,-1.1856447563349468,0.0,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",213
21,11,1373.119255880497,424.9838238311177,36.90647975340276,-1.1857897190743665,12.367359253295728,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",214
21,12,1354.3164343525527,383.8019788781137,36.90631057491009,-1.1861619235289136,9.550954443213527,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",215
21,14,1408.0487876444977,448.5340559440481,36.90679367212186,-1.185577035669121,14.288894122785882,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",216
21,16,1370.1573799804537,308.589317375108,36.90645235670141,-1.186842044263377,7.69333970450144,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",217
21,17,1362.8052915799149,367.3717854608189,36.90638671539355,-1.1863105301901151,8.891491689247701,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",218
21,19,1407.4895401020517,393.03871050308254,36.90678827154906,-1.1860787762033311,4.989200980425813,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",219
21,2,1431.7831232391763,470.0013473285927,36.90700701447199,-1.1853831079001629,0.7989780965956815,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",220
21,20,1421.3132745816486,384.0964714064733,36.9069123841695,-1.1861597193114055,1.8271537052467464,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",221
21,21,1812.4333797042905,281.14320212672294,36.910424973902366,-1.1870932154326608,0.0,"['(10, 10)_4_0_osm', '(10, 10)_4_0_pcd']","(4, 0)",222
21,3,1392.3313576552157,312.2800407859264,36.906651562290655,-1.1868088274994688,18.918623931811467,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",223
21,4,1382.1779116014736,436.0562968999494,36.90656119909755,-1.185689672633692,0.000369065413192,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",224
21,5,1504.207040602028,394.1923003428268,36.90765705640085,-1.1860690078016176,10.572098819035254,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",225
21,6,1377.0779046497605,443.43277668505664,36.90651543779426,-1.1856229455592646,6.949376356296318,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",226
21,7,1434.735198030854,477.7793146500411,36.90703358466204,-1.1853128059319415,1.7555838998133186,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",227
21,8,1442.004897366857,411.0599888543193,36.90709843244176,-1.1859160783180511,6.928018025258339,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",228
21,9,1240.8314023727078,498.0344482639706,36.90529195894164,-1.1851283495572522,18.48246390054471,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",229
22,0,1387.8524943648763,431.1493852063887,36.906612138377625,-1.1857340757913415,0.0015612419140721,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",230
22,10,1376.55,441.02,36.90651067943466,-1.1856447563349468,0.0,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",231
22,11,1375.872893498647,432.354909518176,36.906504538368814,-1.1857230944814292,7.867359253295728,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",232
22,12,1352.285829979564,378.3663475767557,36.906292297810765,-1.1862110542331583,5.801596404085402,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",233
22,16,1373.523056406624,307.4379017556286,36.90648258147226,-1.1868524774773446,3.55726830450026,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",234
22,17,1358.6681387231574,368.8466742340096,36.90634956294643,-1.1862971671233058,4.391491689247701,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",235
22,19,1406.449286926545,398.2906039322636,36.90677896303886,-1.1860312856842607,5.368531696922611,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",236
22,2,1431.9253400427565,467.3738764653913,36.90700827410767,-1.185406864357751,2.853535458002887,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",237
22,20,1425.331946870108,382.5100718600653,36.90694847160792,-1.1861740897527049,4.320467842929066,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",238
22,21,1810.654206758241,281.78608527022703,36.91040899658599,-1.1870873908266453,1.891703212982975,"['(10, 10)_4_0_osm', '(10, 10)_4_0_pcd']","(4, 0)",239
22,22,1526.3631274131276,359.6724453024453,36.9078558417776,-1.1863812603113963,0.0,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",240
22,3,1395.8821715916977,326.2568838236188,36.90668355296108,-1.1866824844205444,14.418623931811467,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",241
22,4,1382.177721835133,436.0564611059257,36.90656119739408,-1.1856896711477758,0.0002509563034756,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",242
22,5,1514.878206162875,389.9264836940463,36.907752882529046,-1.1861076488758275,11.492533983904089,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",243
22,6,1385.3686882874583,445.1208081801221,36.90658992221686,-1.1856077404315022,8.558379834309843,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",244
22,7,1434.4715164541828,477.1269391157271,36.90703121168017,-1.1853187023864131,0.7038512205964662,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",245
22,8,1434.491337086095,406.3459072019887,36.90703090893072,-1.185958647885181,8.90944123889391,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",246
22,9,1224.1474270990827,504.8039783874814,36.90514213929988,-1.1850670308482392,18.005117745753406,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",247
23,0,1387.8519372290489,431.1498661527014,36.90661213337636,-1.185734071439202,0.0007359048377515,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",248
23,10,1375.976152619081,443.1540612444555,36.90650553928167,-1.1856254579456629,2.453649578639306,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",249
23,11,1377.0514957227438,435.5098555167019,36.90651514674113,-1.1856945780583188,3.367359253295728,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",250
23,12,1352.4636704434358,375.6096954291258,36.90629387654324,-1.1862359788775596,2.970611424043737,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",251
23,16,1376.0067595611129,307.24928132202285,36.90650489035861,-1.186854199834228,2.600425160290524,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",252
23,17,1356.4257019531458,368.2877112671099,36.90632941618799,-1.1863022054711758,2.4623519834500174,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",253
23,19,1406.3258177268274,399.3759204938276,36.90677786133718,-1.186021472278826,1.088187816479148,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",254
23,2,1435.538526047436,463.82638360311927,36.90704070589742,-1.18543896264373,5.300016085290999,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",255
23,20,1430.6987484502788,380.4536520630975,36.90699666559142,-1.1861927189620285,5.747561941063032,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",256
23,21,1806.6741391847609,283.2242357089904,36.91037325481194,-1.1870743609942087,4.231801429623737,"['(10, 10)_4_0_osm', '(10, 10)_4_0_pcd']","(4, 0)",257
23,22,1527.1044248041862,361.7505395213139,36.90786251469624,-1.1863624769084014,2.206850853841752,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",258
23,23,1484.1801300696898,246.4921257298329,36.90747615814816,-1.1874042578404236,0.0,"['(10, 10)_3_0_osm', '(10, 10)_3_0_pcd']","(3, 0)",259
23,3,1398.4086765172929,336.2018044560936,36.906706315223786,-1.18659258772948,10.259260281071365,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",260
23,4,1382.177721835133,436.0564611059257,36.90656119739408,-1.1856896711477758,0.0,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",261
23,5,1523.817123255678,386.3493164951472,36.907833153198254,-1.1861400518880691,9.635036619703843,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",262
23,6,1389.414929398435,445.40404505789047,36.90662626998623,-1.1856052073001098,4.058379834309843,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",263
23,7,1433.734139035778,475.3025910008692,36.90702457570921,-1.185335191639861,1.968298288171921,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",264
23,8,1424.8097733425752,401.74451938730687,36.906943911827454,-1.186000183732047,10.24799764831156,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",265
23,9,1207.3608097046194,511.7453585112921,36.90499139885059,-1.1850041577128272,18.1652256261418,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",266
24,0,1387.8517511361,431.1500267970418,36.90661213170585,-1.1857340699855123,0.0002458048727942,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",267
24,10,1379.601947264027,444.596550821606,36.90653811821495,-1.1856124409102216,4.082039139093832,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",268
24,11,1377.0793806688223,435.5844994442722,36.90651539772817,-1.1856939033786762,0.0796694841444953,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",269
24,12,1355.11228986903,376.7818060494125,36.90631767605344,-1.186225399721478,3.522547172590121,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",270
24,16,1376.369906478428,309.44125857932704,36.90650816727872,-1.1868343842254343,2.855464844578728,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",271
24,17,1357.2382940305656,365.9549794663827,36.90633669953443,-1.1863233017136554,2.7983233357217534,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",272
24,19,1406.3061929240573,399.5661301206741,36.9067776863476,-1.1860197524218743,0.1902096268465714,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",273
24,2,1436.7630398522977,458.0638615852183,36.90705166610501,-1.1854910711206723,6.111828802339286,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",274
24,20,1438.133680939285,377.6803318292425,36.9070634319477,-1.1862178439573243,7.935345065733419,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",275
24,21,1801.4473563096155,285.1128720063482,36.91032631729573,-1.1870572497007443,5.557369777024723,"['(10, 10)_4_0_osm', '(10, 10)_4_0_pcd']","(4, 0)",276
24,22,1528.2930602588483,365.08266573202,36.90787321440641,-1.186332358605941,3.538581411004998,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",277
24,23,1485.1458542015168,248.8256180441313,36.90748484876186,-1.187383166878225,2.5255715753883123,"['(10, 10)_3_0_osm', '(10, 10)_3_0_pcd']","(3, 0)",278
24,24,1437.82,468.34,36.90706123016816,-1.1853981697363782,0.0,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",279
24,3,1402.5629021805196,340.7415632779817,36.90674366193458,-1.186551571305659,6.645549528683565,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",280
24,4,1382.130266306841,436.09752466510105,36.90656077139811,-1.1856892995595587,0.0627575149660516,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",281
24,5,1528.414605836221,384.0973234494987,36.90787443537935,-1.1861604440489486,5.135036619703845,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",282
24,6,1395.951376638651,445.89499966889264,36.90668498774306,-1.1856008131790552,6.558477048321318,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",283
24,7,1432.0274653825077,471.0801035957657,36.907009216631,-1.1853733563208926,4.555662739805688,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",284
24,8,1412.4558230067644,401.5536333345794,36.90683293965702,-1.1860018250757542,11.875121659269338,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",285
24,9,1190.5596456764506,518.692753766782,36.90484052779439,-1.1849412300978766,18.18096690844748,"['(10, 10)_1_1_osm', '(10, 10)_1_1_pcd']","(1, 1)",286
25,0,1387.825821918272,431.1724101389275,36.90661189894561,-1.185733867436002,0.0342491649134884,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",287
25,10,1384.2425393710507,445.0419777559736,36.906579805914,-1.185608445451955,4.665078271430761,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",288
25,11,1377.089131043521,435.6105997731289,36.906515485489415,-1.1856936674671816,0.0278575873978551,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",289
25,12,1356.8314327199478,381.3837003505653,36.90633314974491,-1.1861838048636686,4.911726338554136,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",290
25,16,1373.9366141908329,310.67629535114736,36.906486318331176,-1.1868232013594595,2.817888987074457,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",291
25,17,1362.190826933054,364.1904740940389,36.906381174261966,-1.1863392888409507,5.258755692247898,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",292
25,19,1406.2913208442578,399.7102748941167,36.90677755373689,-1.1860184490788486,0.1441447734425041,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",293
25,2,1436.7913203450194,450.24471138193263,36.9070518670308,-1.1855617658044988,8.20154868499331,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",294
25,20,1447.275533961346,374.2703094788712,36.90714552660748,-1.1862487371792707,9.757150905882009,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",295
25,21,1794.9123337243598,287.4742252810859,36.91026763153768,-1.1870358555295542,6.948353867954574,"['(10, 10)_4_0_osm', '(10, 10)_4_0_pcd']","(4, 0)",296
25,22,1530.0896212551334,370.1190021136878,36.90788938646339,-1.1862868363490522,5.348382736067287,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",297
25,23,1486.9456904167337,253.1745866955184,36.90750104560296,-1.1873438592985426,4.706949982605874,"['(10, 10)_3_0_osm', '(10, 10)_3_0_pcd']","(3, 0)",298
25,24,1437.82,468.34,36.90706123016816,-1.1853981697363782,0.0,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",299
25,25,1383.33537299339,360.0528423040604,36.906571079583046,-1.1863768426680938,0.0,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",300
25,3,1408.2021394735732,339.39829587155947,36.90679430794853,-1.1865637546407242,5.84701093338526,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",301
25,4,1380.215661947508,437.7722505678217,36.90654358461428,-1.1856741449413006,2.5424943704524594,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",302
25,5,1529.831466825542,379.59503219595337,36.907887131931744,-1.1862011598676536,4.961121991297789,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",303
25,6,1403.998136617066,449.9618635285445,36.90675729635993,-1.1855640988835028,9.000061963942525,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",304
25,7,1431.894441759805,470.7509893738597,36.9070080194951,-1.185376330998599,0.3550829769356508,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",305
25,8,1399.5552973724784,408.7023915817989,36.90671710769233,-1.185937103508255,13.86752498291504,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",306
25,9,1173.2210303154425,525.6818055393646,36.904684829326506,-1.184877922186264,18.694386706789984,"['(10, 10)_1_1_osm', '(10, 10)_1_1_pcd']","(1, 1)",307
26,0,1385.9744970337654,432.7710882809868,36.906595280059854,-1.185719400812548,2.4457653320358497,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",308
26,10,1389.732131971581,445.4262492380107,36.9066291194472,-1.1856050087168135,5.506061378331932,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",309
26,11,1377.0928447085228,435.6205407118927,36.9065155189154,-1.1856935776146078,0.0106102329955284,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",310
26,12,1359.2920711874,387.9704701088332,36.90635529750082,-1.1861242694330394,7.03023763487391,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",311
26,16,1369.1913303261135,312.3053386186835,36.90644370431578,-1.186808440377081,5.017558803861812,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",312
26,17,1368.4572582219523,361.9578485078204,36.90643744805988,-1.1863595173256534,6.653894453486093,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",313
26,19,1406.1625326555015,401.9344122009697,36.9067764119956,-1.185998339334286,2.0050157966383,"['(10, 10)_2_1_osm', '(10, 10)_2_1_pcd']","(2, 1)",314
26,2,1441.0425568021246,441.5089044537393,36.90708999494616,-1.1856407770354895,10.35343606285706,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",315
26,20,1458.597673456003,370.0470137599802,36.90724720044296,-1.1862869982820836,12.08418286317028,"['(10, 10)_3_1_osm', '(10, 10)_3_1_pcd']","(3, 1)",316
